1S1/2    0     1.5200E+01
     5.4147E+00     0.
     6.4038E+00     0.
     8.0477E+00     0.
     1.5948E+01     1.3018E+04
     1.7480E+01     1.0304E+04
     1.9760E+01     7.4787E+03
     2.2164E+01     5.5147E+03
     3.0399E+01     2.3355E+03
     6.5866E+01     2.5704E+02
     3.2402E+02     2.2037E+00
2S1/2    0     2.0651E+00
     2.1667E+00     5.9186E+04
     2.6846E+00     4.1992E+04
     4.1302E+00     1.9359E+04
     5.4147E+00     1.1348E+04
     6.4038E+00     8.0173E+03
     8.0477E+00     4.9027E+03
     8.9489E+00     3.8745E+03
     1.7480E+01     7.9890E+02
     2.2164E+01     4.4013E+02
     4.4023E+01     7.1663E+01
2P1/2    0     1.8639E+00
     1.9556E+00     1.4516E+05
     2.4231E+00     8.3181E+04
     3.7278E+00     2.5626E+04
     5.4147E+00     8.6252E+03
     6.4038E+00     5.1956E+03
     8.0477E+00     2.5651E+03
     8.0770E+00     2.5360E+03
     1.7480E+01     2.0685E+02
     2.2164E+01     9.2710E+01
     3.9733E+01     1.2334E+01
2P3/2    0     1.8044E+00
     1.8932E+00     3.0251E+05
     2.3457E+00     1.7188E+05
     3.6088E+00     5.2156E+04
     5.4147E+00     1.5718E+04
     6.4038E+00     9.3944E+03
     7.8192E+00     5.0255E+03
     8.0477E+00     4.5867E+03
     1.7480E+01     3.5422E+02
     2.2164E+01     1.5613E+02
     3.8465E+01     2.2134E+01
3S1/2    2     3.2210E-01
     3.5459E-01     1.6656E+05
     5.4434E-01     1.0657E+05
     1.2884E+00     2.9824E+04
     5.4147E+00     1.9194E+03
     6.0485E+00     1.5129E+03
     6.4038E+00     1.3365E+03
     8.0477E+00     8.0628E+02
     1.7480E+01     1.2943E+02
     2.2164E+01     7.1471E+01
     1.4637E+02     6.7944E-01
3P1/2    2     2.4740E-01
     2.7235E-01     1.7047E+05
     4.1810E-01     1.7911E+05
     9.8960E-01     6.0144E+04
     4.6458E+00     1.7289E+03
     5.4147E+00     1.1293E+03
     6.4038E+00     6.9998E+02
     8.0477E+00     3.5812E+02
     1.7480E+01     3.1617E+01
     2.2164E+01     1.4489E+01
     1.1243E+02     5.1995E-02
3P3/2    2     2.3850E-01
     2.6256E-01     4.0112E+05
     4.0306E-01     3.9517E+05
     9.5400E-01     1.2686E+05
     4.4787E+00     3.5152E+03
     5.4147E+00     2.0591E+03
     6.4038E+00     1.2661E+03
     8.0477E+00     6.4051E+02
     1.7480E+01     5.4160E+01
     2.2164E+01     2.4403E+01
     1.0838E+02     8.0014E-02
3D3/2    2     1.1180E-01
     1.2308E-01     2.8790E+05
     1.8894E-01     2.1448E+06
     4.4720E-01     6.5122E+05
     2.0994E+00     6.9465E+03
